************************
Prandtl_number	1.000000
Rayleigh_number	1000.000000
wave_number	0.500000
************************
t		Nu
************************
0.239871	1.077645
0.240028	1.077699
0.240222	1.077767
0.240380	1.077821
0.240554	1.077882
0.240737	1.077946
0.240885	1.077997
0.241046	1.078053
0.241228	1.078117
0.241411	1.078180
0.241554	1.078230
0.241712	1.078285
0.241897	1.078350
0.242063	1.078408
0.242237	1.078468
0.242411	1.078529
0.242585	1.078590
0.242733	1.078642
0.242889	1.078696
0.243067	1.078759
0.243257	1.078825
0.243392	1.078873
0.243549	1.078928
0.243743	1.078996
0.243900	1.079052
0.244074	1.079113
0.244258	1.079177
0.244406	1.079230
0.244566	1.079286
0.244749	1.079351
0.244932	1.079415
0.245075	1.079465
0.245233	1.079521
0.245418	1.079587
0.245584	1.079645
0.245758	1.079707
0.245932	1.079769
0.246106	1.079830
0.246254	1.079883
0.246409	1.079938
0.246588	1.080001
0.246778	1.080069
0.246913	1.080117
0.247070	1.080173
0.247264	1.080241
0.247421	1.080298
0.247595	1.080360
0.247779	1.080425
0.247927	1.080478
0.248087	1.080535
0.248270	1.080600
0.248453	1.080666
0.248596	1.080717
0.248754	1.080773
0.248939	1.080840
0.249105	1.080899
0.249279	1.080961
0.249453	1.081024
0.249627	1.081086
0.249775	1.081139
0.249930	1.081195
0.250109	1.081259
0.250299	1.081328
0.250434	1.081376
0.250591	1.081433
0.250785	1.081503
0.250942	1.081559
0.251116	1.081622
0.251300	1.081689
0.251448	1.081742
0.251608	1.081800
